year,country,country_iso2,region,region_trase_id,parent_region,parent_region_trase_id,deforestation_hectares
"2008","INDONESIA","ID","KALIMANTAN BARAT","ID-61","KALIMANTAN","ID-KA","86424.1023529395"
"2008","INDONESIA","ID","KALIMANTAN SELATAN","ID-63","KALIMANTAN","ID-KA","5153.28388235238"
"2008","INDONESIA","ID","KALIMANTAN TENGAH","ID-62","KALIMANTAN","ID-KA","91991.9318823535"
"2008","INDONESIA","ID","KALIMANTAN TIMUR","ID-64","KALIMANTAN","ID-KA","16209.8858823525"
"2008","INDONESIA","ID","KALIMANTAN UTARA","ID-65","KALIMANTAN","ID-KA","24085.4996470578"
"2008","INDONESIA","ID","KEP. BANGKA BELITUNG","ID-19","SUMATERA","ID-SM","3034.51694117641"
"2008","INDONESIA","ID","KEP. RIAU","ID-21","SUMATERA","ID-SM","1641.92188235297"
"2008","INDONESIA","ID","LAMPUNG","ID-18","SUMATERA","ID-SM","625.766823529423"
"2008","INDONESIA","ID","MALUKU","ID-81","MALUKU","ID-ML","684.582705882353"
"2008","INDONESIA","ID","MALUKU UTARA","ID-82","MALUKU","ID-ML","2150.94105882355"
"2008","INDONESIA","ID","NUSA TENGGARA BARAT","ID-52","NUSA TENGGARA","ID-NU","249.930000000001"
"2008","INDONESIA","ID","NUSA TENGGARA TIMUR","ID-53","NUSA TENGGARA","ID-NU","160.2"
"2008","INDONESIA","ID","PAPUA","ID-94","PAPUA","ID-PP","16127.400352941"
"2008","INDONESIA","ID","PAPUA BARAT","ID-91","PAPUA","ID-PP","8328.67270588174"
"2008","INDONESIA","ID","RIAU","ID-14","SUMATERA","ID-SM","100268.57117647"
"2008","INDONESIA","ID","SULAWESI BARAT","ID-76","SULAWESI","ID-SL","2195.13670588228"
"2008","INDONESIA","ID","SULAWESI SELATAN","ID-73","SULAWESI","ID-SL","1625.44235294115"
"2008","INDONESIA","ID","SULAWESI TENGAH","ID-72","SULAWESI","ID-SL","10796.3816470588"
"2008","INDONESIA","ID","SULAWESI TENGGARA","ID-74","SULAWESI","ID-SL","2774.0509411765"
"2008","INDONESIA","ID","SULAWESI UTARA","ID-71","SULAWESI","ID-SL","639.444000000004"
"2008","INDONESIA","ID","SUMATERA BARAT","ID-13","SUMATERA","ID-SM","25262.6569411767"
"2008","INDONESIA","ID","SUMATERA SELATAN","ID-16","SUMATERA","ID-SM","7845.16270588233"
"2008","INDONESIA","ID","SUMATERA UTARA","ID-12","SUMATERA","ID-SM","29890.4950588229"
"2009","INDONESIA","ID","ACEH","ID-11","SUMATERA","ID-SM","31633.634117645"
"2009","INDONESIA","ID","BALI","ID-51","NUSA TENGGARA","ID-NU","13.59"
"2009","INDONESIA","ID","BANTEN","ID-36","JAWA","ID-JW","16.6489411764706"
"2009","INDONESIA","ID","BENGKULU","ID-17","SUMATERA","ID-SM","3052.2374117647"
"2009","INDONESIA","ID","D I YOGYAKARTA","ID-34","JAWA","ID-JW","0"
"2009","INDONESIA","ID","DKI JAKARTA","ID-31","JAWA","ID-JW","0"
"2009","INDONESIA","ID","GORONTALO","ID-75","SULAWESI","ID-SL","2204.5475294118"
"2009","INDONESIA","ID","JAMBI","ID-15","SUMATERA","ID-SM","38362.0552941178"
"2009","INDONESIA","ID","JAWA BARAT","ID-32","JAWA","ID-JW","154.521882352942"
"2009","INDONESIA","ID","JAWA TENGAH","ID-33","JAWA","ID-JW","44.1896470588235"
"2009","INDONESIA","ID","JAWA TIMUR","ID-35","JAWA","ID-JW","381.469411764707"
"2009","INDONESIA","ID","KALIMANTAN BARAT","ID-61","KALIMANTAN","ID-KA","105538.896352944"
"2009","INDONESIA","ID","KALIMANTAN SELATAN","ID-63","KALIMANTAN","ID-KA","18838.4714117689"
"2009","INDONESIA","ID","KALIMANTAN TENGAH","ID-62","KALIMANTAN","ID-KA","80426.984823529"
"2009","INDONESIA","ID","KALIMANTAN TIMUR","ID-64","KALIMANTAN","ID-KA","33178.4311764696"
"2009","INDONESIA","ID","KALIMANTAN UTARA","ID-65","KALIMANTAN","ID-KA","35171.0911764706"
"2009","INDONESIA","ID","KEP. BANGKA BELITUNG","ID-19","SUMATERA","ID-SM","9208.82082352942"
"2009","INDONESIA","ID","KEP. RIAU","ID-21","SUMATERA","ID-SM","1724.88458823531"
"2009","INDONESIA","ID","LAMPUNG","ID-18","SUMATERA","ID-SM","601.520470588243"
"2009","INDONESIA","ID","MALUKU","ID-81","MALUKU","ID-ML","4015.79929411777"
"2009","INDONESIA","ID","MALUKU UTARA","ID-82","MALUKU","ID-ML","5240.95941176475"
"2009","INDONESIA","ID","NUSA TENGGARA BARAT","ID-52","NUSA TENGGARA","ID-NU","246.059294117649"
"2009","INDONESIA","ID","NUSA TENGGARA TIMUR","ID-53","NUSA TENGGARA","ID-NU","226.070117647059"
"2009","INDONESIA","ID","PAPUA","ID-94","PAPUA","ID-PP","16078.5871764704"
"2009","INDONESIA","ID","PAPUA BARAT","ID-91","PAPUA","ID-PP","12407.5298823529"
"2009","INDONESIA","ID","RIAU","ID-14","SUMATERA","ID-SM","145571.456117651"
"2009","INDONESIA","ID","SULAWESI BARAT","ID-76","SULAWESI","ID-SL","2612.03541176461"
"2009","INDONESIA","ID","SULAWESI SELATAN","ID-73","SULAWESI","ID-SL","2685.6091764706"
"2009","INDONESIA","ID","SULAWESI TENGAH","ID-72","SULAWESI","ID-SL","26222.3982352937"
"2009","INDONESIA","ID","SULAWESI TENGGARA","ID-74","SULAWESI","ID-SL","8366.27576470593"
"2009","INDONESIA","ID","SULAWESI UTARA","ID-71","SULAWESI","ID-SL","2152.37823529415"
"2009","INDONESIA","ID","SUMATERA BARAT","ID-13","SUMATERA","ID-SM","23247.5336470626"
"2009","INDONESIA","ID","SUMATERA SELATAN","ID-16","SUMATERA","ID-SM","7612.81588235291"
"2009","INDONESIA","ID","SUMATERA UTARA","ID-12","SUMATERA","ID-SM","47769.7351764755"
"2010","INDONESIA","ID","ACEH","ID-11","SUMATERA","ID-SM","14912.1063529411"
"2010","INDONESIA","ID","BALI","ID-51","NUSA TENGGARA","ID-NU","3.24"
"2010","INDONESIA","ID","BANTEN","ID-36","JAWA","ID-JW","6.74364705882353"
"2010","INDONESIA","ID","BENGKULU","ID-17","SUMATERA","ID-SM","1651.1749411765"
"2010","INDONESIA","ID","D I YOGYAKARTA","ID-34","JAWA","ID-JW","0"
"2010","INDONESIA","ID","DKI JAKARTA","ID-31","JAWA","ID-JW","0"
"2010","INDONESIA","ID","GORONTALO","ID-75","SULAWESI","ID-SL","328.331294117648"
"2010","INDONESIA","ID","JAMBI","ID-15","SUMATERA","ID-SM","20177.5634117706"
"2010","INDONESIA","ID","JAWA BARAT","ID-32","JAWA","ID-JW","103.047882352941"
"2010","INDONESIA","ID","JAWA TENGAH","ID-33","JAWA","ID-JW","6.57"
"2010","INDONESIA","ID","JAWA TIMUR","ID-35","JAWA","ID-JW","80.8831764705883"
"2010","INDONESIA","ID","KALIMANTAN BARAT","ID-61","KALIMANTAN","ID-KA","62829.1475294136"
"2010","INDONESIA","ID","KALIMANTAN SELATAN","ID-63","KALIMANTAN","ID-KA","6233.93788235276"
"2010","INDONESIA","ID","KALIMANTAN TENGAH","ID-62","KALIMANTAN","ID-KA","73860.0938823556"
"2010","INDONESIA","ID","KALIMANTAN TIMUR","ID-64","KALIMANTAN","ID-KA","23310.8064705889"
"2010","INDONESIA","ID","KALIMANTAN UTARA","ID-65","KALIMANTAN","ID-KA","18879.1902352938"
"2010","INDONESIA","ID","KEP. BANGKA BELITUNG","ID-19","SUMATERA","ID-SM","2161.51764705886"
"2010","INDONESIA","ID","KEP. RIAU","ID-21","SUMATERA","ID-SM","1401.79799999998"
"2010","INDONESIA","ID","LAMPUNG","ID-18","SUMATERA","ID-SM","379.755882352946"
"2010","INDONESIA","ID","MALUKU","ID-81","MALUKU","ID-ML","1591.73505882351"
"2010","INDONESIA","ID","MALUKU UTARA","ID-82","MALUKU","ID-ML","2401.05211764708"
"2010","INDONESIA","ID","NUSA TENGGARA BARAT","ID-52","NUSA TENGGARA","ID-NU","107.01"
"2010","INDONESIA","ID","NUSA TENGGARA TIMUR","ID-53","NUSA TENGGARA","ID-NU","63.2696470588235"
"2010","INDONESIA","ID","PAPUA","ID-94","PAPUA","ID-PP","21367.8165882353"
"2010","INDONESIA","ID","PAPUA BARAT","ID-91","PAPUA","ID-PP","12082.2490588236"
"2010","INDONESIA","ID","RIAU","ID-14","SUMATERA","ID-SM","196341.114352977"
"2010","INDONESIA","ID","SULAWESI BARAT","ID-76","SULAWESI","ID-SL","1410.47647058819"
"2010","INDONESIA","ID","SULAWESI SELATAN","ID-73","SULAWESI","ID-SL","1373.29164705882"
"2010","INDONESIA","ID","SULAWESI TENGAH","ID-72","SULAWESI","ID-SL","11657.0357647059"
"2010","INDONESIA","ID","SULAWESI TENGGARA","ID-74","SULAWESI","ID-SL","2302.49682352944"
"2010","INDONESIA","ID","SULAWESI UTARA","ID-71","SULAWESI","ID-SL","577.434000000003"
"2010","INDONESIA","ID","SUMATERA BARAT","ID-13","SUMATERA","ID-SM","14765.315647059"
"2010","INDONESIA","ID","SUMATERA SELATAN","ID-16","SUMATERA","ID-SM","5065.03835294123"
"2010","INDONESIA","ID","SUMATERA UTARA","ID-12","SUMATERA","ID-SM","30213.1260000006"
"2011","INDONESIA","ID","ACEH","ID-11","SUMATERA","ID-SM","18409.8395294116"
"2011","INDONESIA","ID","BALI","ID-51","NUSA TENGGARA","ID-NU","3.33"
"2011","INDONESIA","ID","BANTEN","ID-36","JAWA","ID-JW","3.06"
"2011","INDONESIA","ID","BENGKULU","ID-17","SUMATERA","ID-SM","3397.90729411758"
"2011","INDONESIA","ID","D I YOGYAKARTA","ID-34","JAWA","ID-JW","0"
"2011","INDONESIA","ID","DKI JAKARTA","ID-31","JAWA","ID-JW","0"
"2011","INDONESIA","ID","GORONTALO","ID-75","SULAWESI","ID-SL","598.131882352947"
"2011","INDONESIA","ID","JAMBI","ID-15","SUMATERA","ID-SM","35160.1567058855"
"2011","INDONESIA","ID","JAWA BARAT","ID-32","JAWA","ID-JW","54"
"2011","INDONESIA","ID","JAWA TENGAH","ID-33","JAWA","ID-JW","85.5"
"2011","INDONESIA","ID","JAWA TIMUR","ID-35","JAWA","ID-JW","202.857882352942"
"2011","INDONESIA","ID","KALIMANTAN BARAT","ID-61","KALIMANTAN","ID-KA","112162.81694118"
"2011","INDONESIA","ID","KALIMANTAN SELATAN","ID-63","KALIMANTAN","ID-KA","11278.3076470598"
"2011","INDONESIA","ID","KALIMANTAN TENGAH","ID-62","KALIMANTAN","ID-KA","56547.8255294099"
"2011","INDONESIA","ID","KALIMANTAN TIMUR","ID-64","KALIMANTAN","ID-KA","49007.212235294"
"2011","INDONESIA","ID","KALIMANTAN UTARA","ID-65","KALIMANTAN","ID-KA","26705.4501176446"
"2011","INDONESIA","ID","KEP. BANGKA BELITUNG","ID-19","SUMATERA","ID-SM","4082.62694117644"
"2011","INDONESIA","ID","KEP. RIAU","ID-21","SUMATERA","ID-SM","2550.63882352951"
"2011","INDONESIA","ID","LAMPUNG","ID-18","SUMATERA","ID-SM","300.149294117649"
"2011","INDONESIA","ID","MALUKU","ID-81","MALUKU","ID-ML","3187.96447058817"
"2011","INDONESIA","ID","MALUKU UTARA","ID-82","MALUKU","ID-ML","2024.39929411766"
"2011","INDONESIA","ID","NUSA TENGGARA BARAT","ID-52","NUSA TENGGARA","ID-NU","181.706823529413"
"2011","INDONESIA","ID","NUSA TENGGARA TIMUR","ID-53","NUSA TENGGARA","ID-NU","139.946117647059"
"2011","INDONESIA","ID","PAPUA","ID-94","PAPUA","ID-PP","22463.3287058795"
"2011","INDONESIA","ID","PAPUA BARAT","ID-91","PAPUA","ID-PP","11895.776117649"
"2011","INDONESIA","ID","RIAU","ID-14","SUMATERA","ID-SM","153742.508470606"
"2011","INDONESIA","ID","SULAWESI BARAT","ID-76","SULAWESI","ID-SL","2054.78152941176"
"2011","INDONESIA","ID","SULAWESI SELATAN","ID-73","SULAWESI","ID-SL","2017.32705882357"
"2011","INDONESIA","ID","SULAWESI TENGAH","ID-72","SULAWESI","ID-SL","14653.3097647058"
"2011","INDONESIA","ID","SULAWESI TENGGARA","ID-74","SULAWESI","ID-SL","6042.96211764714"
"2011","INDONESIA","ID","SULAWESI UTARA","ID-71","SULAWESI","ID-SL","614.688"
"2011","INDONESIA","ID","SUMATERA BARAT","ID-13","SUMATERA","ID-SM","25611.421764707"
"2011","INDONESIA","ID","SUMATERA SELATAN","ID-16","SUMATERA","ID-SM","5006.44235294127"
"2011","INDONESIA","ID","SUMATERA UTARA","ID-12","SUMATERA","ID-SM","37039.6560000006"
"2012","INDONESIA","ID","ACEH","ID-11","SUMATERA","ID-SM","21580.822235294"
"2012","INDONESIA","ID","BALI","ID-51","NUSA TENGGARA","ID-NU","11.61"
"2012","INDONESIA","ID","BANTEN","ID-36","JAWA","ID-JW","17.6382352941176"
"2012","INDONESIA","ID","BENGKULU","ID-17","SUMATERA","ID-SM","3478.24411764704"
"2012","INDONESIA","ID","D I YOGYAKARTA","ID-34","JAWA","ID-JW","0"
"2012","INDONESIA","ID","DKI JAKARTA","ID-31","JAWA","ID-JW","0"
"2012","INDONESIA","ID","GORONTALO","ID-75","SULAWESI","ID-SL","1628.18964705875"
"2012","INDONESIA","ID","JAMBI","ID-15","SUMATERA","ID-SM","70987.0496470709"
"2012","INDONESIA","ID","JAWA BARAT","ID-32","JAWA","ID-JW","117.448235294118"
"2012","INDONESIA","ID","JAWA TENGAH","ID-33","JAWA","ID-JW","66.5089411764706"
"2012","INDONESIA","ID","JAWA TIMUR","ID-35","JAWA","ID-JW","1379.68870588231"
"2012","INDONESIA","ID","KALIMANTAN BARAT","ID-61","KALIMANTAN","ID-KA","139658.025176468"
"2012","INDONESIA","ID","KALIMANTAN SELATAN","ID-63","KALIMANTAN","ID-KA","13952.6911764713"
"2012","INDONESIA","ID","KALIMANTAN TENGAH","ID-62","KALIMANTAN","ID-KA","90337.9330588212"
"2012","INDONESIA","ID","KALIMANTAN TIMUR","ID-64","KALIMANTAN","ID-KA","74565.5865882317"
"2012","INDONESIA","ID","KALIMANTAN UTARA","ID-65","KALIMANTAN","ID-KA","36813.5608235316"
"2012","INDONESIA","ID","KEP. BANGKA BELITUNG","ID-19","SUMATERA","ID-SM","6837.67235294114"
"2012","INDONESIA","ID","KEP. RIAU","ID-21","SUMATERA","ID-SM","4013.98411764723"
"2012","INDONESIA","ID","LAMPUNG","ID-18","SUMATERA","ID-SM","1140.75741176473"
"2012","INDONESIA","ID","MALUKU","ID-81","MALUKU","ID-ML","3153.22835294129"
"2012","INDONESIA","ID","MALUKU UTARA","ID-82","MALUKU","ID-ML","2868.39564705885"
"2012","INDONESIA","ID","NUSA TENGGARA BARAT","ID-52","NUSA TENGGARA","ID-NU","372.780000000003"
"2012","INDONESIA","ID","NUSA TENGGARA TIMUR","ID-53","NUSA TENGGARA","ID-NU","168.476823529412"
"2012","INDONESIA","ID","PAPUA","ID-94","PAPUA","ID-PP","34932.8258823528"
"2012","INDONESIA","ID","PAPUA BARAT","ID-91","PAPUA","ID-PP","10507.5024705883"
"2012","INDONESIA","ID","RIAU","ID-14","SUMATERA","ID-SM","199000.396588253"
"2012","INDONESIA","ID","SULAWESI BARAT","ID-76","SULAWESI","ID-SL","2148.2449411765"
"2012","INDONESIA","ID","SULAWESI SELATAN","ID-73","SULAWESI","ID-SL","3196.36729411764"
"2012","INDONESIA","ID","SULAWESI TENGAH","ID-72","SULAWESI","ID-SL","24134.3121176486"
"2012","INDONESIA","ID","SULAWESI TENGGARA","ID-74","SULAWESI","ID-SL","6168.29505882362"
"2012","INDONESIA","ID","SULAWESI UTARA","ID-71","SULAWESI","ID-SL","480.594705882355"
"2012","INDONESIA","ID","SUMATERA BARAT","ID-13","SUMATERA","ID-SM","41338.3288235401"
"2012","INDONESIA","ID","SUMATERA SELATAN","ID-16","SUMATERA","ID-SM","16958.4501176467"
"2012","INDONESIA","ID","SUMATERA UTARA","ID-12","SUMATERA","ID-SM","31070.7900000004"
"2013","INDONESIA","ID","ACEH","ID-11","SUMATERA","ID-SM","14617.3034117648"
"2013","INDONESIA","ID","BALI","ID-51","NUSA TENGGARA","ID-NU","0.81"
"2013","INDONESIA","ID","BANTEN","ID-36","JAWA","ID-JW","0.81"
"2013","INDONESIA","ID","BENGKULU","ID-17","SUMATERA","ID-SM","1732.23035294121"
"2013","INDONESIA","ID","D I YOGYAKARTA","ID-34","JAWA","ID-JW","0"
"2013","INDONESIA","ID","DKI JAKARTA","ID-31","JAWA","ID-JW","0"
"2013","INDONESIA","ID","GORONTALO","ID-75","SULAWESI","ID-SL","3836.12647058793"
"2013","INDONESIA","ID","JAMBI","ID-15","SUMATERA","ID-SM","28880.6654117634"
"2013","INDONESIA","ID","JAWA BARAT","ID-32","JAWA","ID-JW","115.915411764706"
"2013","INDONESIA","ID","JAWA TENGAH","ID-33","JAWA","ID-JW","11.88"
"2013","INDONESIA","ID","JAWA TIMUR","ID-35","JAWA","ID-JW","113.760000000001"
"2013","INDONESIA","ID","KALIMANTAN BARAT","ID-61","KALIMANTAN","ID-KA","90807.7097647071"
"2013","INDONESIA","ID","KALIMANTAN SELATAN","ID-63","KALIMANTAN","ID-KA","7533.39388235309"
"2013","INDONESIA","ID","KALIMANTAN TENGAH","ID-62","KALIMANTAN","ID-KA","46394.4434117632"
"2013","INDONESIA","ID","KALIMANTAN TIMUR","ID-64","KALIMANTAN","ID-KA","40688.2983529395"
"2013","INDONESIA","ID","KALIMANTAN UTARA","ID-65","KALIMANTAN","ID-KA","22215.147176472"
"2013","INDONESIA","ID","KEP. BANGKA BELITUNG","ID-19","SUMATERA","ID-SM","3657.03529411765"
"2013","INDONESIA","ID","KEP. RIAU","ID-21","SUMATERA","ID-SM","2249.68376470582"
"2013","INDONESIA","ID","LAMPUNG","ID-18","SUMATERA","ID-SM","137.968235294118"
"2013","INDONESIA","ID","MALUKU","ID-81","MALUKU","ID-ML","1590.52694117643"
"2013","INDONESIA","ID","MALUKU UTARA","ID-82","MALUKU","ID-ML","2633.8334117647"
"2013","INDONESIA","ID","NUSA TENGGARA BARAT","ID-52","NUSA TENGGARA","ID-NU","138.239647058825"
"2013","INDONESIA","ID","NUSA TENGGARA TIMUR","ID-53","NUSA TENGGARA","ID-NU","76.5900000000012"
"2013","INDONESIA","ID","PAPUA","ID-94","PAPUA","ID-PP","44561.0548235382"
"2013","INDONESIA","ID","PAPUA BARAT","ID-91","PAPUA","ID-PP","8513.50517647066"
"2013","INDONESIA","ID","RIAU","ID-14","SUMATERA","ID-SM","99659.4338823542"
"2013","INDONESIA","ID","SULAWESI BARAT","ID-76","SULAWESI","ID-SL","1202.32058823532"
"2013","INDONESIA","ID","SULAWESI SELATAN","ID-73","SULAWESI","ID-SL","1634.29941176474"
"2013","INDONESIA","ID","SULAWESI TENGAH","ID-72","SULAWESI","ID-SL","17560.3849411768"
"2013","INDONESIA","ID","SULAWESI TENGGARA","ID-74","SULAWESI","ID-SL","5042.12541176474"
"2013","INDONESIA","ID","SULAWESI UTARA","ID-71","SULAWESI","ID-SL","455.217176470589"
"2013","INDONESIA","ID","SUMATERA BARAT","ID-13","SUMATERA","ID-SM","19137.7185882353"
"2013","INDONESIA","ID","SUMATERA SELATAN","ID-16","SUMATERA","ID-SM","5553.37235294113"
"2013","INDONESIA","ID","SUMATERA UTARA","ID-12","SUMATERA","ID-SM","17634.2696470587"
"2014","INDONESIA","ID","ACEH","ID-11","SUMATERA","ID-SM","20813.6685882351"
"2014","INDONESIA","ID","BALI","ID-51","NUSA TENGGARA","ID-NU","14.13"
"2014","INDONESIA","ID","BANTEN","ID-36","JAWA","ID-JW","6.58094117647059"
"2014","INDONESIA","ID","BENGKULU","ID-17","SUMATERA","ID-SM","1640.75611764708"
"2014","INDONESIA","ID","D I YOGYAKARTA","ID-34","JAWA","ID-JW","0"
"2014","INDONESIA","ID","DKI JAKARTA","ID-31","JAWA","ID-JW","0"
"2014","INDONESIA","ID","GORONTALO","ID-75","SULAWESI","ID-SL","5810.48788235211"
"2014","INDONESIA","ID","JAMBI","ID-15","SUMATERA","ID-SM","26825.0710588218"
"2014","INDONESIA","ID","JAWA BARAT","ID-32","JAWA","ID-JW","214.716705882356"
"2014","INDONESIA","ID","JAWA TENGAH","ID-33","JAWA","ID-JW","55.62"
"2014","INDONESIA","ID","JAWA TIMUR","ID-35","JAWA","ID-JW","726.984705882366"
"2014","INDONESIA","ID","KALIMANTAN BARAT","ID-61","KALIMANTAN","ID-KA","115806.63564706"
"2014","INDONESIA","ID","KALIMANTAN SELATAN","ID-63","KALIMANTAN","ID-KA","9345.40694117659"
"2014","INDONESIA","ID","KALIMANTAN TENGAH","ID-62","KALIMANTAN","ID-KA","74933.3287058833"
"2014","INDONESIA","ID","KALIMANTAN TIMUR","ID-64","KALIMANTAN","ID-KA","58242.5255294095"
"2014","INDONESIA","ID","KALIMANTAN UTARA","ID-65","KALIMANTAN","ID-KA","34230.3434117699"
"2014","INDONESIA","ID","KEP. BANGKA BELITUNG","ID-19","SUMATERA","ID-SM","6783.47858823537"
"2014","INDONESIA","ID","KEP. RIAU","ID-21","SUMATERA","ID-SM","8267.23799999902"
"2014","INDONESIA","ID","LAMPUNG","ID-18","SUMATERA","ID-SM","606.79235294119"
"2014","INDONESIA","ID","MALUKU","ID-81","MALUKU","ID-ML","3676.25647058827"
"2014","INDONESIA","ID","MALUKU UTARA","ID-82","MALUKU","ID-ML","8506.02352941151"
"2014","INDONESIA","ID","NUSA TENGGARA BARAT","ID-52","NUSA TENGGARA","ID-NU","620.723294117657"
"2014","INDONESIA","ID","NUSA TENGGARA TIMUR","ID-53","NUSA TENGGARA","ID-NU","116.728235294118"
"2014","INDONESIA","ID","PAPUA","ID-94","PAPUA","ID-PP","47614.0168235385"
"2014","INDONESIA","ID","PAPUA BARAT","ID-91","PAPUA","ID-PP","13243.8744705882"
"2014","INDONESIA","ID","RIAU","ID-14","SUMATERA","ID-SM","171081.825529418"
"2014","INDONESIA","ID","SULAWESI BARAT","ID-76","SULAWESI","ID-SL","1319.70988235296"
"2014","INDONESIA","ID","SULAWESI SELATAN","ID-73","SULAWESI","ID-SL","4047.75035294114"
"2014","INDONESIA","ID","SULAWESI TENGAH","ID-72","SULAWESI","ID-SL","23872.424823529"
"2014","INDONESIA","ID","SULAWESI TENGGARA","ID-74","SULAWESI","ID-SL","9440.86341176471"
"2014","INDONESIA","ID","SULAWESI UTARA","ID-71","SULAWESI","ID-SL","1885.13717647061"
"2014","INDONESIA","ID","SUMATERA BARAT","ID-13","SUMATERA","ID-SM","16678.7523529404"
"2014","INDONESIA","ID","SUMATERA SELATAN","ID-16","SUMATERA","ID-SM","6261.84988235296"
"2014","INDONESIA","ID","SUMATERA UTARA","ID-12","SUMATERA","ID-SM","25964.9544705884"
"2015","INDONESIA","ID","ACEH","ID-11","SUMATERA","ID-SM","12786.6254117647"
"2015","INDONESIA","ID","BALI","ID-51","NUSA TENGGARA","ID-NU","9.27"
"2015","INDONESIA","ID","BANTEN","ID-36","JAWA","ID-JW","1.53"
"2015","INDONESIA","ID","BENGKULU","ID-17","SUMATERA","ID-SM","2166.41047058828"
"2015","INDONESIA","ID","D I YOGYAKARTA","ID-34","JAWA","ID-JW","0"
"2015","INDONESIA","ID","DKI JAKARTA","ID-31","JAWA","ID-JW","0"
"2015","INDONESIA","ID","GORONTALO","ID-75","SULAWESI","ID-SL","5362.5427058824"
"2015","INDONESIA","ID","JAMBI","ID-15","SUMATERA","ID-SM","24924.168352943"
"2015","INDONESIA","ID","JAWA BARAT","ID-32","JAWA","ID-JW","62.1000000000001"
"2015","INDONESIA","ID","JAWA TENGAH","ID-33","JAWA","ID-JW","25.29"
"2015","INDONESIA","ID","JAWA TIMUR","ID-35","JAWA","ID-JW","135.359647058824"
"2015","INDONESIA","ID","KALIMANTAN BARAT","ID-61","KALIMANTAN","ID-KA","115795.490823528"
"2015","INDONESIA","ID","KALIMANTAN SELATAN","ID-63","KALIMANTAN","ID-KA","14824.7223529412"
"2015","INDONESIA","ID","KALIMANTAN TENGAH","ID-62","KALIMANTAN","ID-KA","96752.8792941174"
"2015","INDONESIA","ID","KALIMANTAN TIMUR","ID-64","KALIMANTAN","ID-KA","44124.1111764694"
"2015","INDONESIA","ID","KALIMANTAN UTARA","ID-65","KALIMANTAN","ID-KA","27252.6995294134"
"2015","INDONESIA","ID","KEP. BANGKA BELITUNG","ID-19","SUMATERA","ID-SM","7055.27858823547"
"2015","INDONESIA","ID","KEP. RIAU","ID-21","SUMATERA","ID-SM","1455.54529411764"
"2015","INDONESIA","ID","LAMPUNG","ID-18","SUMATERA","ID-SM","765.539294117632"
"2015","INDONESIA","ID","MALUKU","ID-81","MALUKU","ID-ML","25064.3572941207"
"2015","INDONESIA","ID","MALUKU UTARA","ID-82","MALUKU","ID-ML","23640.0388235278"
"2015","INDONESIA","ID","NUSA TENGGARA BARAT","ID-52","NUSA TENGGARA","ID-NU","672.926117647069"
